cost,rmse,penalty,NU,SIGMA,THETA
0.434382,0.434382,0.000000,0.010000,0.612859,-0.600000
0.434382,0.434382,0.000000,0.010000,0.612859,-0.600000
0.434382,0.434382,0.000000,0.010000,0.612859,-0.600000
0.434382,0.434382,0.000000,0.010000,0.612859,-0.600000
0.523912,0.523912,0.000000,0.000010,1.541391,-0.599025
0.109777,0.109777,0.000000,0.005471,1.033828,-0.599558
0.109777,0.109777,0.000000,0.005471,1.033828,-0.599558
0.109777,0.109777,0.000000,0.005471,1.033828,-0.599558
0.109777,0.109777,0.000000,0.005471,1.033828,-0.599558
0.099387,0.099387,0.000000,0.000010,1.053464,-0.598149
0.099387,0.099387,0.000000,0.000010,1.053464,-0.598149
0.099387,0.099387,0.000000,0.000010,1.053464,-0.598149
0.099387,0.099387,0.000000,0.000010,1.053464,-0.598149
0.095632,0.095632,0.000000,0.000010,1.028893,-0.599948
0.095632,0.095632,0.000000,0.000010,1.028893,-0.599948
0.095632,0.095632,0.000000,0.000010,1.028893,-0.599948
0.095632,0.095632,0.000000,0.000010,1.028893,-0.599948
0.095597,0.095597,0.000000,0.000010,1.026161,-0.600187
0.095597,0.095597,0.000000,0.000010,1.026161,-0.600187
0.095597,0.095597,0.000000,0.000010,1.026161,-0.600187
0.095597,0.095597,0.000000,0.000010,1.026161,-0.600187
